Rank,Competitor,DOB,Nat,Score,EventList,athletes_url
201,Gerda STEYN,03 MAR 1990,RSA,1183,Marathon,https://www.worldathletics.org/athletes/south-africa/gerda-steyn-014730601
202,Katharina STEINRUCK,22 AUG 1989,GER,1182,Marathon,https://www.worldathletics.org/athletes/germany/katharina-steinruck-14277958
203,Medhin GEBRESLASSIE,05 APR 1999,ETH,1182,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/medhin-gebreslassie-014893582
204,Sardana TROFIMOVA,28 MAR 1988,KGZ,1182,Marathon,https://www.worldathletics.org/athletes/kirghizistan/sardana-trofimova-14408066
205,Tadelech BEKELE,24 OCT 1992,ETH,1182,Marathon,https://www.worldathletics.org/athletes/ethiopia/tadelech-bekele-14583674
206,Fabienne SCHLUMPF,17 NOV 1990,SUI,1182,Marathon,https://www.worldathletics.org/athletes/switzerland/fabienne-schlumpf-014940420
207,Yukari ABE,21 AUG 1989,JPN,1182,Marathon,https://www.worldathletics.org/athletes/japan/yukari-abe-014608080
208,Visiline JEPKESHO,30 DEC 1989,KEN,1181,Marathon,https://www.worldathletics.org/athletes/kenya/visiline-jepkesho-014627555
209,Esther NAVARRETE,16 MAR 1990,ESP,1180,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/esther-navarrete-014426782
210,Ayinadis TESHOME,,ETH,1180,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/ayinadis-teshome-15005374
211,Tecla KIRONGO,05 MAY 1993,KEN,1179,Marathon,https://www.worldathletics.org/athletes/kenya/tecla-kirongo-014768130
212,Risper CHEBET,06 JUN 1992,KEN,1179,Marathon,https://www.worldathletics.org/athletes/kenya/risper-chebet-014425804
213,Carolina WIKSTRÖM,04 SEP 1993,SWE,1178,Marathon,https://www.worldathletics.org/athletes/sweden/carolina-wikstrom-14857083
214,Koren Jelila YAL,18 JAN 1987,ETH,1178,Marathon,https://www.worldathletics.org/athletes/ethiopia/koren-jelila-yal-014259812
215,Cynthia KOSGEI,12 DEC 1993,KEN,1178,Marathon,https://www.worldathletics.org/athletes/kenya/cynthia-kosgei-014529625
216,Aberash FAYESA,1995,ETH,1177,Marathon,https://www.worldathletics.org/athletes/ethiopia/aberash-fayesa-14609706
217,Maggie MONTOYA,02 MAY 1995,USA,1177,Marathon,https://www.worldathletics.org/athletes/united-states/maggie-montoya-014443792
218,Mekdes WOLDU,20 OCT 1992,FRA,1176,Marathon,https://www.worldathletics.org/athletes/france/mekdes-woldu-14419455
218,Kasu BITEW,16 APR 1999,ETH,1176,Marathon,https://www.worldathletics.org/athletes/ethiopia/kasu-bitew-14862484
220,Eloise WELLINGS,09 NOV 1982,AUS,1176,Marathon,https://www.worldathletics.org/athletes/australia/eloise-wellings-14271451
220,Nigsti HAFTU,08 JUL 1999,ETH,1176,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/nigsti-haftu-014907588
222,Misaki ICHIDA,07 AUG 1991,JPN,1175,Marathon,https://www.worldathletics.org/athletes/japan/misaki-ichida-14545091
223,Lillian JELAGAT,23 JAN 1989,KEN,1175,Marathon,https://www.worldathletics.org/athletes/kenya/lillian-jelagat-014453463
224,Valentina MATEIKO,,KEN,1175,Marathon,https://www.worldathletics.org/athletes/kenya/valentina-mateiko-014914227
225,Yuyu XIA,01 MAR 1998,CHN,1174,Marathon,https://www.worldathletics.org/athletes/pr-of-china/yuyu-xia-014714417
226,Tejinesh GEBISA,03 MAR 1995,ETH,1174,Marathon,https://www.worldathletics.org/athletes/ethiopia/tejinesh-gebisa-014477342
227,Aberu Mekuria ZENNEBE,24 DEC 1983,ETH,1174,Marathon,https://www.worldathletics.org/athletes/ethiopia/aberu-mekuria-zennebe-014448201
228,Meseret TOLWAK,08 NOV 1993,ETH,1173,Marathon,https://www.worldathletics.org/athletes/ethiopia/meseret-tolwak-014580836
229,Sara HALL,15 APR 1983,USA,1173,Marathon,https://www.worldathletics.org/athletes/united-states/sara-hall-14305595
230,Khishigsaikhan GALBADRAKH,28 AUG 1990,MGL,1173,Marathon,https://www.worldathletics.org/athletes/mongolia/khishigsaikhan-galbadrakh-14608367
230,Nell ROJAS,27 NOV 1987,USA,1173,Marathon,https://www.worldathletics.org/athletes/united-states/nell-rojas-014320192
232,Hanne VERBRUGGEN,27 MAY 1993,BEL,1173,Marathon,https://www.worldathletics.org/athletes/belgium/hanne-verbruggen-14599545
233,Fionnuala MCCORMACK,24 SEP 1984,IRL,1173,Marathon,https://www.worldathletics.org/athletes/ireland/fionnuala-mccormack-14283143
234,Tseginesh MEKONNIN,11 SEP 1992,ETH,1173,Marathon,https://www.worldathletics.org/athletes/ethiopia/tseginesh-mekonnin-14922168
235,Fantu GELASA,,ETH,1173,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/fantu-gelasa-15023021
236,Josephine CHEPKOECH,21 APR 1989,KEN,1172,Marathon,https://www.worldathletics.org/athletes/kenya/josephine-chepkoech-014288902
237,Meseret GEBRE,17 FEB 1993,ETH,1172,Marathon,https://www.worldathletics.org/athletes/ethiopia/meseret-gebre-14697240
238,Makenna MYLER,,USA,1172,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/makenna-myler-014880932
239,Yeneabeba EIGU,12 SEP 1999,ETH,1172,Marathon,https://www.worldathletics.org/athletes/ethiopia/yeneabeba-eigu-15008579
240,Gladys TEJEDA,30 SEP 1985,PER,1172,Marathon,https://www.worldathletics.org/athletes/peru/gladys-tejeda-14383678
241,Mirai WAKU,01 JUL 1995,JPN,1171,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/mirai-waku-014615161
242,Rahma TAHIRI,09 AUG 1998,MAR,1171,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/rahma-tahiri-14752085
243,Mélody JULIEN,13 MAY 1999,FRA,1171,Marathon,https://www.worldathletics.org/athletes/france/melody-julien-014812272
243,Pamela ROTICH,25 DEC 1984,KEN,1171,Marathon,https://www.worldathletics.org/athletes/kenya/pamela-rotich-14615164
245,Daisy CHEROTICH,30 MAY 1997,KEN,1170,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/daisy-cherotich-14790677
246,Bojana BJELJAC,10 APR 1989,CRO,1170,Marathon,https://www.worldathletics.org/athletes/croatia/bojana-bjeljac-14665027
247,Silvia Patricia ORTIZ MOROCHO,30 JUN 1992,ECU,1170,Marathon,https://www.worldathletics.org/athletes/ecuador/silvia-patricia-ortiz-morocho-14501901
248,Bere AYALEW,12 SEP 1999,ETH,1169,Marathon,https://www.worldathletics.org/athletes/ethiopia/bere-ayalew-014928864
249,Jessica MCLAIN,15 FEB 1992,USA,1169,Marathon,https://www.worldathletics.org/athletes/united-states/jessica-mclain-14335825
250,Emily DURGIN,15 MAY 1994,USA,1169,Marathon,https://www.worldathletics.org/athletes/united-states/emily-durgin-014437059
251,Aurelia KIPTUI,,KEN,1169,Marathon,https://www.worldathletics.org/athletes/kenya/aurelia-kiptui-15024680
252,Sintayehu TILAHUN,,ETH,1168,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/sintayehu-tilahun-014942862
253,Julia MAYER,20 JAN 1993,AUT,1168,Marathon,https://www.worldathletics.org/athletes/austria/julia-mayer-14797371
254,Mao ICHIYAMA,29 MAY 1997,JPN,1167,Marathon,https://www.worldathletics.org/athletes/japan/mao-ichiyama-14695498
255,Ebsite TILAHUN,13 OCT 2001,ETH,1167,Marathon,https://www.worldathletics.org/athletes/ethiopia/ebsite-tilahun-15028616
256,Feyne GEMEDA,28 JUN 1992,ETH,1167,Marathon,https://www.worldathletics.org/athletes/ethiopia/feyne-gemeda-14475152
256,Clementine MUKANDANGA,08 DEC 1985,RWA,1167,Marathon,https://www.worldathletics.org/athletes/rwanda/clementine-mukandanga-14645754
258,Moira STEWARTOVÁ,09 JUN 1995,CZE,1167,Marathon,https://www.worldathletics.org/athletes/czech-republic/moira-stewartova-14475570
259,Hikari OHNISHI,26 APR 2000,JPN,1167,Marathon,https://www.worldathletics.org/athletes/japan/hikari-ohnishi-014750932
260,Shamilah Tekaa KIPSIROR,09 OCT 1986,KEN,1166,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/shamilah-tekaa-kipsiror-15015891
261,Nóra SZABÓ,01 MAR 1988,HUN,1165,Marathon,https://www.worldathletics.org/athletes/hungary/nora-szabo-14602703
262,Abigael JELIMO,08 AUG 1995,KEN,1165,Marathon,https://www.worldathletics.org/athletes/kenya/abigael-jelimo-15022101
263,Irvette VAN ZYL,05 JUL 1987,RSA,1164,Marathon,https://www.worldathletics.org/athletes/south-africa/irvette-van-zyl-14296979
264,Kaede KAWAMURA,23 NOV 1997,JPN,1163,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kaede-kawamura-014809489
265,Jackline CHERONO,25 JUN 1998,KEN,1163,Marathon,https://www.worldathletics.org/athletes/kenya/jackline-cherono-014679819
266,Sophy JEPCHIRCHIR,15 NOV 1993,KEN,1162,Marathon,https://www.worldathletics.org/athletes/kenya/sophy-jepchirchir-14548762
267,Sheila CHEPKECH,1989,KEN,1162,Marathon,https://www.worldathletics.org/athletes/kenya/sheila-chepkech-014787799
268,Molly SEIDEL,12 JUL 1994,USA,1161,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/molly-seidel-014437057
269,Laura HOTTENROTT,14 MAY 1992,GER,1161,Marathon,https://www.worldathletics.org/athletes/germany/laura-hottenrott-014416505
270,Clara EVANS,27 NOV 1993,GBR,1160,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/clara-evans-14455103
271,Susana SANTOS,05 JUL 1992,POR,1160,Marathon,https://www.worldathletics.org/athletes/portugal/susana-santos-14363675
272,Marta GALIMANY,05 OCT 1985,ESP,1160,Marathon,https://www.worldathletics.org/athletes/spain/marta-galimany-14329379
273,Rosa Alva CHACHA CHACHA,08 DEC 1982,ECU,1160,Marathon,https://www.worldathletics.org/athletes/ecuador/rosa-alva-chacha-chacha-14262327
274,Tigist TADESE,23 JAN 1998,ETH,1160,Marathon,https://www.worldathletics.org/athletes/ethiopia/tigist-tadese-14899136
275,Kellyn TAYLOR,22 JUL 1986,USA,1159,Marathon,https://www.worldathletics.org/athletes/united-states/kellyn-taylor-14313751
276,Lauren HAGANS,27 JUN 1986,USA,1159,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/lauren-hagans-14311688
277,Caroline Jebet KORIR,11 AUG 1994,KEN,1159,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/caroline-jebet-korir-14815244
278,Caroline Cheptanui KILEL,21 MAR 1981,KEN,1159,Marathon,https://www.worldathletics.org/athletes/kenya/caroline-cheptanui-kilel-014289106
279,Emebet NIGUSE,12 SEP 1999,ETH,1159,Marathon [25 km Road],https://www.worldathletics.org/athletes/ethiopia/emebet-niguse-15008618
280,Camilla RICHARDSSON,14 SEP 1993,FIN,1158,Marathon [Half Marathon],https://www.worldathletics.org/athletes/finland/camilla-richardsson-14379678
281,Mizuki TANIMOTO,18 DEC 1994,JPN,1158,Marathon,https://www.worldathletics.org/athletes/japan/mizuki-tanimoto-014605230
282,Dominique SCOTT,24 JUN 1992,RSA,1158,Marathon,https://www.worldathletics.org/athletes/south-africa/dominique-scott-14941416
283,Momoko WATANABE,13 JUN 1998,JPN,1157,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/momoko-watanabe-014821584
284,Angelika MACH,07 SEP 1991,POL,1157,Marathon,https://www.worldathletics.org/athletes/poland/angelika-mach-014373030
285,Kaltoum BOUAASAYRIYA,23 AUG 1982,MAR,1157,Marathon,https://www.worldathletics.org/athletes/morocco/kaltoum-bouaasayriya-014438367
286,Peniah JEROP,22 JUN 1992,KEN,1157,Marathon,https://www.worldathletics.org/athletes/kenya/peniah-jerop-14582689
287,Annie FRISBIE,31 DEC 1996,USA,1157,Marathon,https://www.worldathletics.org/athletes/united-states/annie-frisbie-014736859
288,Amina BETTICHE,14 DEC 1987,ALG,1157,Marathon,https://www.worldathletics.org/athletes/algeria/amina-bettiche-14272858
289,Laura LUENGO,18 AUG 1997,ESP,1156,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/laura-luengo-014705909
290,Adawork ABERTA,28 NOV 1996,ETH,1156,Marathon,https://www.worldathletics.org/athletes/ethiopia/adawork-aberta-14782804
291,Kyungsun CHOI,16 MAR 1992,KOR,1156,Marathon,https://www.worldathletics.org/athletes/korea/kyungsun-choi-014334611
291,Naom JEBET,05 APR 1994,KEN,1156,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/naom-jebet-14742083
293,Madoka NAKANO,14 AUG 1991,JPN,1155,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/madoka-nakano-014512795
294,Mayu NISHIKAWA,27 MAR 1997,JPN,1155,Marathon,https://www.worldathletics.org/athletes/japan/mayu-nishikawa-014809687
295,Caroline ROTICH,13 MAY 1984,USA,1155,Marathon,https://www.worldathletics.org/athletes/united-states/caroline-rotich-14289424
296,Genet Habela ABDURKADIR,30 NOV 1997,ETH,1155,Marathon,https://www.worldathletics.org/athletes/ethiopia/genet-habela-abdurkadir-14668086
297,Abebech AFEWORK,11 DEC 1990,ETH,1155,Marathon,https://www.worldathletics.org/athletes/ethiopia/abebech-afework-014335998
298,Aleksandra BRZEZIŃSKA,30 JUL 1991,POL,1155,Marathon,https://www.worldathletics.org/athletes/poland/aleksandra-brzezinska-014389145
299,Mulugojam AMBI,,ETH,1155,Marathon,https://www.worldathletics.org/athletes/ethiopia/mulugojam-ambi-014934148
300,Emily Chebet KIPCHUMBA,16 FEB 1998,KEN,1155,Marathon,https://www.worldathletics.org/athletes/kenya/emily-chebet-kipchumba-14690353
301,Cian OLDKNOW,17 SEP 1996,RSA,1154,Marathon [Half Marathon],https://www.worldathletics.org/athletes/south-africa/cian-oldknow-014910229
302,Aynalem KASSAHUN,28 NOV 1993,ETH,1154,Marathon,https://www.worldathletics.org/athletes/ethiopia/aynalem-kassahun-014672910
303,Alisa VAINIO,16 NOV 1997,FIN,1154,Marathon,https://www.worldathletics.org/athletes/finland/alisa-vainio-14504791
304,Desiree LINDEN,26 JUL 1983,USA,1154,Marathon,https://www.worldathletics.org/athletes/united-states/desiree-linden-014308638
305,Yenenesh TILAHUN DINKESA,22 SEP 1994,ETH,1153,Marathon,https://www.worldathletics.org/athletes/ethiopia/yenenesh-tilahun-dinkesa-014615113
306,Sichala KUMESHI,19 JUN 1995,ETH,1153,Marathon,https://www.worldathletics.org/athletes/ethiopia/sichala-kumeshi-014602693
307,Rebeca CHESIRE,04 DEC 1992,KEN,1153,Marathon,https://www.worldathletics.org/athletes/kenya/rebeca-chesire-14288981
308,Solange JESUS,07 JAN 1987,POR,1153,Marathon,https://www.worldathletics.org/athletes/portugal/solange-jesus-14294937
309,Tiki GELANA,22 OCT 1987,ETH,1152,Marathon,https://www.worldathletics.org/athletes/ethiopia/tiki-gelana-014259718
310,Yuri KARASAWA,25 NOV 1995,JPN,1152,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yuri-karasawa-014572682
311,Kebene CHALA,1999,ETH,1152,Marathon,https://www.worldathletics.org/athletes/ethiopia/kebene-chala-14840828
312,Sifan MELAKU,05 FEB 2000,ETH,1152,Marathon,https://www.worldathletics.org/athletes/ethiopia/sifan-melaku-14780862
312,Marie PERRIER,30 MAR 1995,MRI,1152,Marathon,https://www.worldathletics.org/athletes/mauritius/marie-perrier-14785911
314,Mary Zenaida GRANJA,23 APR 1995,ECU,1152,Marathon,https://www.worldathletics.org/athletes/ecuador/mary-zenaida-granja-014501787
315,Irene PELAYO,16 FEB 1980,ESP,1152,Marathon,https://www.worldathletics.org/athletes/spain/irene-pelayo-014260809
316,Worknesh ALEMU,19 MAR 1990,ETH,1152,Marathon,https://www.worldathletics.org/athletes/ethiopia/worknesh-alemu-014400805
317,Paige WOOD,31 JAN 1996,USA,1151,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/paige-wood-14590877
318,Tejitu SIYUM,01 NOV 1995,ETH,1151,Marathon,https://www.worldathletics.org/athletes/ethiopia/tejitu-siyum-014764527
319,Souad KABOUCHIA,12 AUG 1982,MAR,1150,Marathon,https://www.worldathletics.org/athletes/morocco/souad-kabouchia-014290690
320,Ying LU,13 OCT 1997,CHN,1150,Marathon,https://www.worldathletics.org/athletes/pr-of-china/ying-lu-014752711
321,Camille FRENCH,11 JUL 1990,NZL,1150,Marathon [Half Marathon],https://www.worldathletics.org/athletes/new-zealand/camille-french-14292910
322,Aydee LOAYZA HUAMAN,05 DEC 1994,PER,1150,Marathon,https://www.worldathletics.org/athletes/peru/aydee-loayza-huaman-14931965
323,Nurit SHIMELS,14 NOV 1995,ETH,1150,Marathon,https://www.worldathletics.org/athletes/ethiopia/nurit-shimels-014682505
324,Sonia THOMAS-SAMUELS,16 MAY 1979,GBR,1150,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/sonia-thomas-samuels-014276539
325,Kaori MORITA,19 SEP 1995,JPN,1149,Marathon,https://www.worldathletics.org/athletes/japan/kaori-morita-014521619
326,Kebebush YISMA,31 OCT 1998,ETH,1149,Marathon,https://www.worldathletics.org/athletes/ethiopia/kebebush-yisma-14889023
327,Natasha WILSON,12 NOV 1992,GBR,1149,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/natasha-wilson-14274733
328,Jacqueline GAUGHAN,27 OCT 1999,USA,1149,Marathon,https://www.worldathletics.org/athletes/united-states/jacqueline-gaughan-14689172
329,Aamelmal TAGEL,19 OCT 2000,ETH,1149,Marathon,https://www.worldathletics.org/athletes/ethiopia/aamelmal-tagel-15008619
330,Lily PARTRIDGE,09 MAR 1991,GBR,1148,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/lily-partridge-14276024
331,Rebecca JERUTO,25 FEB 1991,KEN,1148,Marathon,https://www.worldathletics.org/athletes/kenya/rebecca-jeruto-014920962
332,Sechale DALASA,20 SEP 1991,ETH,1147,Marathon,https://www.worldathletics.org/athletes/ethiopia/sechale-dalasa-014554889
333,Violet JELAGAT,30 JUL 1993,KEN,1147,Marathon,https://www.worldathletics.org/athletes/kenya/violet-jelagat-014425746
334,Kaena TAKEYAMA,30 OCT 1995,JPN,1147,Marathon,https://www.worldathletics.org/athletes/japan/kaena-takeyama-014752662
335,Fabienne KÖNIGSTEIN,25 NOV 1992,GER,1147,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/fabienne-konigstein-014390193
336,Rkia EL MOUKIM,22 FEB 1988,MAR,1147,Marathon,https://www.worldathletics.org/athletes/morocco/rkia-el-moukim-14335548
337,Maegan KRIFCHIN,01 APR 1988,USA,1147,Marathon,https://www.worldathletics.org/athletes/united-states/maegan-krifchin-014314769
338,Delele CHEKLIE,13 JAN 2002,ETH,1147,Marathon,https://www.worldathletics.org/athletes/ethiopia/delele-cheklie-15100076
339,Betty CHEPKWONY,26 APR 1995,KEN,1146,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/betty-chepkwony-14699297
340,Astrid VERHOEVEN,02 FEB 1995,BEL,1145,Marathon,https://www.worldathletics.org/athletes/belgium/astrid-verhoeven-014376886
340,Fetale TSEGAYE,11 MAY 1998,ETH,1145,Marathon,https://www.worldathletics.org/athletes/ethiopia/fetale-tsegaye-14895351
342,Isabel OROPEZA VAZQUEZ,25 SEP 1990,MEX,1145,Marathon,https://www.worldathletics.org/athletes/mexico/isabel-oropeza-vazquez-014687998
343,Selam FENTE,28 JAN 2003,ETH,1145,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/selam-fente-14999985
344,Jemila WORTESA,18 MAY 1986,ETH,1144,Marathon,https://www.worldathletics.org/athletes/ethiopia/jemila-wortesa-014381156
345,Doreen CHESANG,16 APR 1990,UGA,1144,Marathon,https://www.worldathletics.org/athletes/uganda/doreen-chesang-14329875
346,Gelane SENBETE,28 JUN 1990,ETH,1144,Marathon,https://www.worldathletics.org/athletes/ethiopia/gelane-senbete-14602816
347,Tereza HROCHOVÁ,24 FEB 1996,CZE,1144,Marathon,https://www.worldathletics.org/athletes/czech-republic/tereza-hrochova-14463763
348,Molly HUDDLE,31 AUG 1984,USA,1144,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/molly-huddle-014313054
349,Zinash DEBEBE,12 OCT 1996,ETH,1143,Marathon,https://www.worldathletics.org/athletes/ethiopia/zinash-debebe-014731357
350,Rie KAWAUCHI,15 MAR 1995,JPN,1143,Marathon,https://www.worldathletics.org/athletes/japan/rie-kawauchi-014524089
351,Jane Jelagat SEUREY,02 MAR 1986,KEN,1143,Marathon,https://www.worldathletics.org/athletes/kenya/jane-jelagat-seurey-014891244
352,Changqin DING,27 NOV 1991,CHN,1143,Marathon [Half Marathon],https://www.worldathletics.org/athletes/pr-of-china/changqin-ding-014334270
353,Bashanke BILO,14 OCT 1998,ETH,1143,Marathon,https://www.worldathletics.org/athletes/ethiopia/bashanke-bilo-014833104
354,Jessica STENSON,15 AUG 1987,AUS,1142,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/jessica-stenson-14336656
355,Luz Mery ROJAS,20 JUN 1993,PER,1142,Marathon [Half Marathon],https://www.worldathletics.org/athletes/peru/luz-mery-rojas-14382625
356,Molly GRABILL,31 AUG 1992,USA,1142,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/molly-grabill-014462725
357,Philippa BOWDEN,29 MAR 1995,GBR,1142,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/philippa-bowden-014586863
