Rank,Competitor,DOB,Nat,Score,EventList,athletes_url
205,Mohamed Reda EL AARABY,12 NOV 1989,MAR,1198,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/mohamed-reda-el-aaraby-14420179
206,Hugo CATRILEO,23 JAN 1997,CHI,1198,Marathon,https://www.worldathletics.org/athletes/chile/hugo-catrileo-014664411
207,Abdela GODANA,11 SEP 1992,ETH,1197,Marathon,https://www.worldathletics.org/athletes/ethiopia/abdela-godana-14671119
208,Zerei Kbrom MEZNGI,12 JAN 1986,NOR,1197,Marathon [Half Marathon],https://www.worldathletics.org/athletes/norway/zerei-kbrom-mezngi-14598298
209,Alfred BARKACH,02 MAR 1997,KEN,1197,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/alfred-barkach-14689594
210,Lemi DUMECHA,12 SEP 1995,ETH,1196,Marathon,https://www.worldathletics.org/athletes/ethiopia/lemi-dumecha-14833105
211,Ryoma TAKEUCHI,29 MAY 1992,JPN,1195,Marathon,https://www.worldathletics.org/athletes/japan/ryoma-takeuchi-014444388
212,Daniel DO NASCIMENTO,28 JUL 1998,BRA,1195,Marathon,https://www.worldathletics.org/athletes/brazil/daniel-do-nascimento-14646503
213,Benard KIPKORIR,10 OCT 1990,KEN,1194,Marathon,https://www.worldathletics.org/athletes/kenya/benard-kipkorir-15048801
214,Cornelius KIBET,28 DEC 1997,KEN,1194,Marathon,https://www.worldathletics.org/athletes/kenya/cornelius-kibet-014748391
215,Takashi ICHIDA,16 JUN 1992,JPN,1193,Marathon,https://www.worldathletics.org/athletes/japan/takashi-ichida-014388860
216,Mitku TAFA,,ETH,1193,Marathon,https://www.worldathletics.org/athletes/ethiopia/mitku-tafa-14820089
217,Haftom WELDAY,13 MAR 1990,GER,1193,Marathon,https://www.worldathletics.org/athletes/germany/haftom-welday-14767712
218,Yitayal Atnafu ZERIHUN,20 JAN 1993,ETH,1193,Marathon,https://www.worldathletics.org/athletes/ethiopia/yitayal-atnafu-zerihun-014433437
219,Liam ADAMS,04 SEP 1986,AUS,1192,Marathon,https://www.worldathletics.org/athletes/australia/liam-adams-14180224
220,Elvis Kipchoge CHEBOI,29 SEP 1995,KEN,1192,Marathon,https://www.worldathletics.org/athletes/kenya/elvis-kipchoge-cheboi-014602138
221,Kazuya AZEKAMI,14 NOV 1996,JPN,1192,Marathon,https://www.worldathletics.org/athletes/japan/kazuya-azekami-014728590
222,Taoufik ALLAM,30 APR 1989,MAR,1191,Marathon,https://www.worldathletics.org/athletes/morocco/taoufik-allam-014577632
223,Pius Dominic ONDORO,03 MAR 1988,KEN,1191,Marathon,https://www.worldathletics.org/athletes/kenya/pius-dominic-ondoro-014380935
224,Andrew Rotich KWEMOI,01 SEP 2000,UGA,1191,Marathon [Half Marathon],https://www.worldathletics.org/athletes/uganda/andrew-rotich-kwemoi-14973962
225,Anderson SEROI,01 JUL 1993,KEN,1191,Marathon,https://www.worldathletics.org/athletes/kenya/anderson-seroi-14889021
226,Omar Ait CHITACHEN,15 MAR 1995,MAR,1191,Marathon,https://www.worldathletics.org/athletes/morocco/omar-ait-chitachen-014577965
227,Zach PANNING,29 MAR 1995,USA,1191,Marathon,https://www.worldathletics.org/athletes/united-states/zach-panning-14680006
228,Patrick TIERNAN,11 SEP 1994,AUS,1190,Marathon,https://www.worldathletics.org/athletes/australia/patrick-tiernan-14433154
229,Leonard BARSOTON,21 OCT 1994,KEN,1190,Marathon [25 km Road],https://www.worldathletics.org/athletes/kenya/leonard-barsoton-014479181
230,Kibrom WELDEMICAEL,01 FEB 1987,ERI,1189,Marathon,https://www.worldathletics.org/athletes/eritrea/kibrom-weldemicael-014635592
231,Emmanuel NAIBEI,20 JUL 1983,KEN,1189,Marathon,https://www.worldathletics.org/athletes/kenya/emmanuel-naibei-14367690
232,Fredrick KIBII,,KEN,1189,Marathon,https://www.worldathletics.org/athletes/kenya/fredrick-kibii-15051545
233,Panuel MKUNGO,04 JAN 1994,KEN,1188,Marathon,https://www.worldathletics.org/athletes/kenya/panuel-mkungo-14559495
234,Sammy Kigen KORIR,22 SEP 1985,KEN,1188,Marathon,https://www.worldathletics.org/athletes/kenya/sammy-kigen-korir-14465393
235,Martin MUSAU,05 OCT 1998,UGA,1188,Marathon,https://www.worldathletics.org/athletes/uganda/martin-musau-14752287
236,Kazuya NISHIYAMA,05 NOV 1998,JPN,1187,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kazuya-nishiyama-14695461
237,Felix BOUR,25 MAR 1994,FRA,1187,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/felix-bour-014467653
238,Yohanes CHIAPPINELLI,18 AUG 1997,ITA,1187,Marathon,https://www.worldathletics.org/athletes/italy/yohanes-chiappinelli-14577970
239,Stephen KIPROP,08 SEP 1999,KEN,1187,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/stephen-kiprop-014834360
240,Dechasa ALEMU,28 OCT 1998,ETH,1186,Marathon,https://www.worldathletics.org/athletes/ethiopia/dechasa-alemu-15028730
241,Xiangdong WU,17 JAN 1994,CHN,1186,Marathon,https://www.worldathletics.org/athletes/pr-of-china/xiangdong-wu-14430085
242,Leonard KORIR,10 DEC 1986,USA,1186,Marathon,https://www.worldathletics.org/athletes/united-states/leonard-korir-014407790
242,Fikadu KEBEDE,20 SEP 1986,ETH,1186,Marathon,https://www.worldathletics.org/athletes/ethiopia/fikadu-kebede-014704866
244,Samuel Tsegay TESFAMARIAM,24 FEB 1988,SWE,1185,Marathon,https://www.worldathletics.org/athletes/sweden/samuel-tsegay-tesfamariam-14167392
245,Wilfred KIMITEI,11 MAR 1985,KEN,1185,Marathon,https://www.worldathletics.org/athletes/kenya/wilfred-kimitei-014481106
246,Dominic NYAIRO,22 AUG 1997,KEN,1185,Marathon,https://www.worldathletics.org/athletes/kenya/dominic-nyairo-014657147
247,Bethwel YEGON,05 JAN 1993,KEN,1184,Marathon,https://www.worldathletics.org/athletes/kenya/bethwel-yegon-014520789
248,Albert KANGOGO,16 AUG 1987,KEN,1184,Marathon,https://www.worldathletics.org/athletes/kenya/albert-kangogo-014730751
249,Asbel RUTTO,12 FEB 2002,KEN,1184,Marathon,https://www.worldathletics.org/athletes/kenya/asbel-rutto-15006125
250,Yuichi YASUI,19 MAY 1995,JPN,1184,Marathon,https://www.worldathletics.org/athletes/japan/yuichi-yasui-014608095
250,Charles MUNERIA,10 FEB 1996,KEN,1184,Marathon,https://www.worldathletics.org/athletes/kenya/charles-muneria-014750950
252,Abdi Ali GELELCHU,01 AUG 1997,BRN,1183,Marathon,https://www.worldathletics.org/athletes/bahrain/abdi-ali-gelelchu-14612043
253,Tesfa WOKNETH,30 SEP 1984,ETH,1181,Marathon,https://www.worldathletics.org/athletes/ethiopia/tesfa-wokneth-014378493
254,Michael SOMERS,02 MAR 1995,BEL,1181,Marathon,https://www.worldathletics.org/athletes/belgium/michael-somers-014564246
255,Alfred KIPCHIRCHIR,1994,KEN,1181,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/alfred-kipchirchir-014788006
256,Melaku BELACHEW,19 MAY 1990,ETH,1180,Marathon,https://www.worldathletics.org/athletes/ethiopia/melaku-belachew-014555208
257,Abdellah TAGHARRAFET,01 JAN 1985,MAR,1180,Marathon,https://www.worldathletics.org/athletes/morocco/abdellah-tagharrafet-14364768
258,Hillary KIPCHUMBA,25 NOV 1992,KEN,1180,Marathon,https://www.worldathletics.org/athletes/kenya/hillary-kipchumba-14425836
259,Silas TOO,13 JAN 1988,KEN,1180,Marathon,https://www.worldathletics.org/athletes/kenya/silas-too-014666137
259,Naoya SAKUDA,17 DEC 1994,JPN,1180,Marathon,https://www.worldathletics.org/athletes/japan/naoya-sakuda-014669113
261,Kiyoto HIRABAYASHI,04 DEC 2002,JPN,1179,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kiyoto-hirabayashi-014941873
262,Yohei IKEDA,22 JUN 1998,JPN,1179,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yohei-ikeda-014764466
263,Felix Kipchirchir KANDIE,10 APR 1987,KEN,1179,Marathon,https://www.worldathletics.org/athletes/kenya/felix-kipchirchir-kandie-014383209
264,Scott FAUBLE,05 NOV 1991,USA,1179,Marathon,https://www.worldathletics.org/athletes/united-states/scott-fauble-014452474
265,Petro MAMU,01 SEP 1985,ERI,1179,Marathon,https://www.worldathletics.org/athletes/eritrea/petro-mamu-014434859
266,Shoma YAMAMOTO,10 APR 1995,JPN,1178,Marathon,https://www.worldathletics.org/athletes/japan/shoma-yamamoto-014689030
267,Kento NISHI,20 OCT 1998,JPN,1178,Marathon,https://www.worldathletics.org/athletes/japan/kento-nishi-014814020
268,Mark Kosgei KIPTOO,21 JUN 1976,KEN,1178,Marathon,https://www.worldathletics.org/athletes/kenya/mark-kosgei-kiptoo-014208497
269,Matt MCDONALD,10 MAY 1993,USA,1177,Marathon,https://www.worldathletics.org/athletes/united-states/matt-mcdonald-014470801
270,Bayelign TESHAGER,09 FEB 2000,ETH,1177,Marathon,https://www.worldathletics.org/athletes/ethiopia/bayelign-teshager-14786830
271,Antenayeh DAGNACHEW,29 SEP 1998,ETH,1176,Marathon,https://www.worldathletics.org/athletes/ethiopia/antenayeh-dagnachew-014863338
272,Shin KIMURA,08 AUG 1988,JPN,1176,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/shin-kimura-14582062
273,Koki YOSHIOKA,06 JAN 1997,JPN,1176,Marathon,https://www.worldathletics.org/athletes/japan/koki-yoshioka-014639756
274,Tachlowini GABRIYESOS,01 JAN 1998,ART,1176,Marathon,https://www.worldathletics.org/athletes/athlete-refugee-team/tachlowini-gabriyesos-14737736
275,Atsumi ASHIWA,02 FEB 1995,JPN,1175,Marathon,https://www.worldathletics.org/athletes/japan/atsumi-ashiwa-014614973
276,Abe GASHAHUN,20 APR 1998,ETH,1175,Marathon [25 km Road],https://www.worldathletics.org/athletes/ethiopia/abe-gashahun-014690375
277,Abdelilah ELMAIMOUNI,01 MAY 1992,MAR,1175,Marathon,https://www.worldathletics.org/athletes/morocco/abdelilah-elmaimouni-014815710
278,Ghirmay GHEBRESLASSIE,14 NOV 1995,ERI,1174,Marathon,https://www.worldathletics.org/athletes/eritrea/ghirmay-ghebreslassie-014526656
279,Noah Kiprotich KIGEN,12 JUN 1989,KEN,1174,Marathon,https://www.worldathletics.org/athletes/kenya/noah-kiprotich-kigen-014762030
280,Teshome MEKONEN,05 AUG 1995,USA,1174,Marathon,https://www.worldathletics.org/athletes/united-states/teshome-mekonen-14646676
281,Takayuki IIDA,24 JUN 1999,JPN,1174,Marathon,https://www.worldathletics.org/athletes/japan/takayuki-iida-014821551
282,Reo KUNIYUKI,09 JAN 1996,JPN,1173,Marathon,https://www.worldathletics.org/athletes/japan/reo-kuniyuki-014727489
283,Alberto GONZALEZ MINDEZ,28 FEB 1996,GUA,1173,Marathon [Half Marathon],https://www.worldathletics.org/athletes/guatemala/alberto-gonzalez-mindez-014718785
284,Barnaba KIPKOECH,27 APR 1993,KEN,1173,Marathon,https://www.worldathletics.org/athletes/kenya/barnaba-kipkoech-15003328
285,Samuel RUSSOM,03 JAN 1991,ERI,1173,Marathon,https://www.worldathletics.org/athletes/eritrea/samuel-russom-014901040
286,Soufiyan BOUQANTAR,30 AUG 1993,MAR,1173,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/soufiyan-bouqantar-14442147
287,Geza SENEBETA,13 SEP 1993,ETH,1173,Marathon,https://www.worldathletics.org/athletes/ethiopia/geza-senebeta-014920167
288,Mustapha HOUDADI,05 AUG 1986,MAR,1173,Marathon,https://www.worldathletics.org/athletes/morocco/mustapha-houdadi-14441541
289,Tetsuya YOROIZAKA,20 MAR 1990,JPN,1172,Marathon,https://www.worldathletics.org/athletes/japan/tetsuya-yoroizaka-014327538
290,Rory LINKLETTER,12 AUG 1996,CAN,1172,Marathon,https://www.worldathletics.org/athletes/canada/rory-linkletter-14617088
291,Carlos Martín DÍAZ DEL RIO,09 JUL 1993,CHI,1172,Marathon,https://www.worldathletics.org/athletes/chile/carlos-martin-diaz-del-rio-14375935
292,Adugna TAKELE,26 FEB 1989,ETH,1172,Marathon,https://www.worldathletics.org/athletes/ethiopia/adugna-takele-014473679
293,Geofrey KUSURO,12 FEB 1989,UGA,1172,Marathon,https://www.worldathletics.org/athletes/uganda/geofrey-kusuro-014229613
294,Nekagenet CRIPPA,16 SEP 1994,ITA,1171,Marathon,https://www.worldathletics.org/athletes/italy/nekagenet-crippa-014436562
295,Nicholas KIRWA,16 JUN 1994,KEN,1171,Marathon,https://www.worldathletics.org/athletes/kenya/nicholas-kirwa-014812861
296,Masresha BERE,1998,ETH,1171,Marathon,https://www.worldathletics.org/athletes/ethiopia/masresha-bere-014786997
297,Evans KORIR,10 JUL 1987,KEN,1171,Marathon,https://www.worldathletics.org/athletes/kenya/evans-korir-014472847
298,Edwin KIPTOO,28 DEC 1987,KEN,1171,Marathon,https://www.worldathletics.org/athletes/kenya/edwin-kiptoo-014473084
299,Hidekazu HIJIKATA,27 JUN 1997,JPN,1171,Marathon,https://www.worldathletics.org/athletes/japan/hidekazu-hijikata-014765558
300,Moses KEMEI,03 SEP 1993,KEN,1171,Marathon,https://www.worldathletics.org/athletes/kenya/moses-kemei-14861765
301,Wesley KIPTOO,,KEN,1171,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/wesley-kiptoo-14586470
302,Toshiki SADAKATA,04 MAR 1992,JPN,1170,Marathon,https://www.worldathletics.org/athletes/japan/toshiki-sadakata-014482322
302,Dominic NGENO,,KEN,1170,Marathon,https://www.worldathletics.org/athletes/kenya/dominic-ngeno-014936020
304,Rhonzas Lokitam KILIMO,05 SEP 1996,KEN,1170,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/rhonzas-lokitam-kilimo-14704912
305,Sila KIPTOO,05 MAY 1998,KEN,1170,Marathon,https://www.worldathletics.org/athletes/kenya/sila-kiptoo-014914204
306,Mathew Sang KIBIWOT,1986,KEN,1170,Marathon,https://www.worldathletics.org/athletes/kenya/mathew-sang-kibiwot-014383266
307,Futsum ZIENASELLASSIE,16 DEC 1992,USA,1170,Marathon,https://www.worldathletics.org/athletes/united-states/futsum-zienasellassie-014477019
308,James KIPLAGAT,04 OCT 1991,KEN,1170,Marathon,https://www.worldathletics.org/athletes/kenya/james-kiplagat-014645883
309,Ezekiel KEMBOI OMULLO,10 DEC 1987,KEN,1169,Marathon,https://www.worldathletics.org/athletes/kenya/ezekiel-kemboi-omullo-014499796
310,Ser-Od BAT-OCHIR,07 OCT 1981,MGL,1169,Marathon,https://www.worldathletics.org/athletes/mongolia/ser-od-bat-ochir-14867157
311,Mizuki HIGASHI,30 AUG 1994,JPN,1168,Marathon,https://www.worldathletics.org/athletes/japan/mizuki-higashi-014610365
312,Shunya KIKUCHI,26 JUL 1998,JPN,1168,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/shunya-kikuchi-014516710
313,Jonathan Kipleting KORIR,20 NOV 1986,KEN,1168,Marathon,https://www.worldathletics.org/athletes/kenya/jonathan-kipleting-korir-14704862
314,Abida EZAMZAMI,01 JAN 1990,MAR,1168,Marathon,https://www.worldathletics.org/athletes/morocco/abida-ezamzami-14579750
315,Weynay GHEBRESILASIE,24 MAR 1994,GBR,1168,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/weynay-ghebresilasie-14433434
316,Jonathan MAIYO,05 MAY 1988,KEN,1168,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/jonathan-maiyo-014208980
317,Mathew SAMPERU,01 JUL 1993,KEN,1167,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/mathew-samperu-14902721
318,Felix KIBITOK,09 JUN 1991,KEN,1167,Marathon,https://www.worldathletics.org/athletes/kenya/felix-kibitok-014813642
319,Timothy KIPKORIR,1997,KEN,1167,Marathon,https://www.worldathletics.org/athletes/kenya/timothy-kipkorir-014758179
320,Feyissa MULGETA,22 SEP 1996,ETH,1167,Marathon,https://www.worldathletics.org/athletes/ethiopia/feyissa-mulgeta-14889013
321,Mohamed EL TALHAOUI,18 JUN 1994,MAR,1167,Marathon,https://www.worldathletics.org/athletes/morocco/mohamed-el-talhaoui-014833100
322,Joshua KEMBOI,,KEN,1167,Marathon,https://www.worldathletics.org/athletes/kenya/joshua-kemboi-014885407
323,Minho PARK,23 JAN 1999,KOR,1167,Marathon,https://www.worldathletics.org/athletes/korea/minho-park-014843847
324,Elkanah LANGAT,1996,KEN,1166,Marathon,https://www.worldathletics.org/athletes/kenya/elkanah-langat-014643551
325,Elkanah KIBET,02 JUN 1983,USA,1166,Marathon,https://www.worldathletics.org/athletes/united-states/elkanah-kibet-14207993
326,Jake ROBERTSON,14 NOV 1989,NZL,1166,Marathon [Half Marathon],https://www.worldathletics.org/athletes/new-zealand/jake-robertson-14215842
327,Dagnachew MARU,10 JAN 1996,ETH,1166,Marathon,https://www.worldathletics.org/athletes/ethiopia/dagnachew-maru-14732984
328,Simon KARIUKI,01 APR 1996,KEN,1166,Marathon,https://www.worldathletics.org/athletes/kenya/simon-kariuki-014703351
329,Dominic MIBEI,1991,KEN,1166,Marathon,https://www.worldathletics.org/athletes/kenya/dominic-mibei-014671256
330,Abayneh DEGU,01 DEC 1998,ETH,1165,Marathon,https://www.worldathletics.org/athletes/ethiopia/abayneh-degu-014714484
331,Alemayehu MEKONEN,12 FEB 1997,ETH,1165,Marathon,https://www.worldathletics.org/athletes/ethiopia/alemayehu-mekonen-14792063
332,CJ ALBERTSON,11 OCT 1993,USA,1165,Marathon,https://www.worldathletics.org/athletes/united-states/cj-albertson-14631054
333,Raymond Kipchumba CHOGE,02 JAN 1988,KEN,1165,Marathon,https://www.worldathletics.org/athletes/kenya/raymond-kipchumba-choge-014368363
334,Galen RUPP,08 MAY 1986,USA,1164,Marathon,https://www.worldathletics.org/athletes/united-states/galen-rupp-14250207
335,Aragaw Yitbarek MESERET,15 OCT 1998,ETH,1164,Marathon,https://www.worldathletics.org/athletes/ethiopia/aragaw-yitbarek-meseret-14837490
336,Filex Malewa CHEMONGESI,19 AUG 1993,UGA,1164,Marathon,https://www.worldathletics.org/athletes/uganda/filex-malewa-chemongesi-14732235
337,Kensuke HORIO,12 AUG 1996,JPN,1164,Marathon,https://www.worldathletics.org/athletes/japan/kensuke-horio-014659406
338,Masashi NONAKA,10 NOV 1995,JPN,1164,Marathon,https://www.worldathletics.org/athletes/japan/masashi-nonaka-014689021
339,Edwin KOECH,14 DEC 1987,KEN,1164,Marathon,https://www.worldathletics.org/athletes/kenya/edwin-koech-014550721
340,Sebastian HENDEL,01 DEC 1995,GER,1163,Marathon,https://www.worldathletics.org/athletes/germany/sebastian-hendel-014484410
341,Elroy GELANT,25 AUG 1986,RSA,1163,Marathon [Half Marathon],https://www.worldathletics.org/athletes/south-africa/elroy-gelant-14220053
342,Julius Kiprono TARUS,11 NOV 1991,KEN,1163,Marathon,https://www.worldathletics.org/athletes/kenya/julius-kiprono-tarus-014812811
343,Riki NAKANISHI,20 DEC 1995,JPN,1163,Marathon,https://www.worldathletics.org/athletes/japan/riki-nakanishi-014806522
344,Abbabiya SIMBASSA,30 JUN 1993,USA,1163,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/abbabiya-simbassa-14550395
345,Adam NOWICKI,24 AUG 1990,POL,1163,Marathon,https://www.worldathletics.org/athletes/poland/adam-nowicki-14389009
346,Hiribo SHANO,12 FEB 1999,ETH,1162,Marathon,https://www.worldathletics.org/athletes/ethiopia/hiribo-shano-14800834
347,Yugo KASHIWA,19 APR 2000,JPN,1162,Marathon,https://www.worldathletics.org/athletes/japan/yugo-kashiwa-014901517
348,Daiji KAWAI,22 SEP 1991,JPN,1162,Marathon,https://www.worldathletics.org/athletes/japan/daiji-kawai-014493806
349,Mahamed MAHAMED,18 SEP 1997,GBR,1162,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/mahamed-mahamed-014642902
350,Joel MELLY,11 MAR 1984,KEN,1162,Marathon,https://www.worldathletics.org/athletes/kenya/joel-melly-014209096
351,Olonbayar JAMSRAN,01 AUG 1993,MGL,1162,Marathon,https://www.worldathletics.org/athletes/mongolia/olonbayar-jamsran-14682519
352,Kenneth KIPLAGAT,14 AUG 1990,KEN,1162,Marathon,https://www.worldathletics.org/athletes/kenya/kenneth-kiplagat-014780859
353,Koki TAKADA,13 JUN 1993,JPN,1162,Marathon,https://www.worldathletics.org/athletes/japan/koki-takada-014388943
353,Yuma HATTORI,13 NOV 1993,JPN,1162,Marathon,https://www.worldathletics.org/athletes/japan/yuma-hattori-014435284
355,Mesfin NEGUS,,ETH,1162,Marathon,https://www.worldathletics.org/athletes/ethiopia/mesfin-negus-15016407
356,Takeru YAMAGUCHI,12 MAY 1998,JPN,1161,Marathon,https://www.worldathletics.org/athletes/japan/takeru-yamaguchi-014862186
357,Alex SAEKWO,12 DEC 1990,KEN,1160,Marathon,https://www.worldathletics.org/athletes/kenya/alex-saekwo-14507115
358,Michaël GRAS,15 SEP 1991,FRA,1160,Marathon,https://www.worldathletics.org/athletes/france/michael-gras-14375051
359,Bernard SANG,15 FEB 1981,KEN,1160,Marathon,https://www.worldathletics.org/athletes/kenya/bernard-sang-14327831
360,Joseph MUNYWOKI,1992,KEN,1160,Marathon,https://www.worldathletics.org/athletes/kenya/joseph-munywoki-014753391
361,Kiyohito AKIYAMA,19 NOV 1994,JPN,1159,Marathon,https://www.worldathletics.org/athletes/japan/kiyohito-akiyama-014615004
362,Peng GAO,16 AUG 1996,CHN,1159,Marathon,https://www.worldathletics.org/athletes/pr-of-china/peng-gao-014750614
363,Rogers KEROR,02 FEB 1994,KEN,1159,Marathon,https://www.worldathletics.org/athletes/kenya/rogers-keror-014780956
364,Mateusz KACZOR,03 MAR 1997,POL,1159,Marathon,https://www.worldathletics.org/athletes/poland/mateusz-kaczor-014546595
